ID белка,Название семейства/белка,Описание предсказания,Источник предсказания,Вхождение из orf,ORF,Start,End,Source File
MW853972.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,6,216,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MW853972.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,437,685,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MW853972.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,897,1075,
MW853972.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,430,688,
MZ291967.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,78,333,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
KC411816.1|,"Non-structural protein NS3, peptidase S7, flavivirus","Peptidase S7, Flavivirus NS3 serine protease",Pfam,3C-like serine protease motif,1A,33,57,
KC411816.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,6,64,
KC411816.1|,Astrovirus VPg protein,Astrovirus VPg protein,Pfam,-,1A,133,168,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
DQ327609.1|,"Peptidase S1, PA clan",Trypsin-like serine proteases,SUPERFAMILY,3C-like serine protease motif,1A,3,68,
DQ327609.1|,"Non-structural protein NS3, peptidase S7, flavivirus","Peptidase S7, Flavivirus NS3 serine protease",Pfam,3C-like serine protease motif,1A,37,63,
OQ802762.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,177,534,
OQ802762.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,178,473,
MW645021.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,35,340,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
ON304004.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,26,86,
ON304004.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,10,82,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MW347048.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,23,306,
MW347048.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,70,272,
MT568535.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,609,852,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MT568535.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,35,346,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MT568535.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1019,1302,
MT568535.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,1066,1267,
MT568535.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,605,855,
MW347540.1|,(+) RNA virus helicase core domain,Viral superfamily 1 RNA helicase core domain,Pfam,-,1A,510,753,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MW347540.1|,Alphavirus-like methyltransferase domain,Viral methyltransferase,Pfam,-,1A,20,247,interpro_выдача/not_annot_targetCDS_ids_pfam_superfamily.csv
MW347540.1|,DNA/RNA polymerase superfamily,DNA/RNA polymerases,SUPERFAMILY,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,920,1203,
MW347540.1|,"RNA-dependent RNA polymerase, alsuviricetes",RNA dependent RNA polymerase,Pfam,5' translation start site undetermined; contains RNA-dependent RNA polymerase motif,1B,967,1168,
MW347540.1|,P-loop containing nucleoside triphosphate hydrolase,P-loop containing nucleoside triphosphate hydrolases,SUPERFAMILY,Ha,,506,756,
